numero_experimento;dataset;estructura_de_datos;cantidad_consultas;tiempo_ejecucion
4;user_screen_names;lineal;170000;0.0290643
5;user_screen_names;lineal;170000;0.0290289
6;user_screen_names;lineal;170000;0.0290176
7;user_screen_names;lineal;170000;0.0290897
8;user_screen_names;lineal;170000;0.029055
9;user_screen_names;lineal;170000;0.0289234
10;user_screen_names;lineal;170000;0.0290703
11;user_screen_names;lineal;170000;0.0291323
12;user_screen_names;lineal;170000;0.0291053
13;user_screen_names;lineal;170000;0.0290388
14;user_screen_names;lineal;170000;0.0290321
15;user_screen_names;lineal;170000;0.0290759
16;user_screen_names;lineal;170000;0.0290023
17;user_screen_names;lineal;170000;0.0290995
18;user_screen_names;lineal;170000;0.0290821
19;user_screen_names;lineal;170000;0.0291346
20;user_screen_names;lineal;170000;0.0293319
1;user_ids;cuadratico;170000;28.3016
2;user_ids;cuadratico;170000;27.9589
3;user_ids;cuadratico;170000;28.1347
4;user_ids;cuadratico;170000;28.8908
5;user_ids;cuadratico;170000;28.2209
6;user_ids;cuadratico;170000;28.1982
7;user_ids;cuadratico;170000;28.2107
8;user_ids;cuadratico;170000;29.0337
9;user_ids;cuadratico;170000;27.959
10;user_ids;cuadratico;170000;27.9111
11;user_ids;cuadratico;170000;28.1521
12;user_ids;cuadratico;170000;28.1415
13;user_ids;cuadratico;170000;27.9194
14;user_ids;cuadratico;170000;27.88
15;user_ids;cuadratico;170000;28.2924
16;user_ids;cuadratico;170000;28.2762
17;user_ids;cuadratico;170000;28.2364
18;user_ids;cuadratico;170000;28.2207
19;user_ids;cuadratico;170000;27.8352
20;user_ids;cuadratico;170000;28.3938
1;user_screen_names;cuadratico;170000;0.0428276
2;user_screen_names;cuadratico;170000;0.0426859
3;user_screen_names;cuadratico;170000;0.0422155
4;user_screen_names;cuadratico;170000;0.0425238
5;user_screen_names;cuadratico;170000;0.0422607
6;user_screen_names;cuadratico;170000;0.0427323
7;user_screen_names;cuadratico;170000;0.0425711
8;user_screen_names;cuadratico;170000;0.042362
9;user_screen_names;cuadratico;170000;0.0423919
10;user_screen_names;cuadratico;170000;0.0426163
11;user_screen_names;cuadratico;170000;0.0424893
12;user_screen_names;cuadratico;170000;0.0423177
13;user_screen_names;cuadratico;170000;0.0423563
14;user_screen_names;cuadratico;170000;0.0424916
15;user_screen_names;cuadratico;170000;0.0425563
16;user_screen_names;cuadratico;170000;0.0425121
17;user_screen_names;cuadratico;170000;0.0422578
18;user_screen_names;cuadratico;170000;0.0426666
19;user_screen_names;cuadratico;170000;0.0425221
20;user_screen_names;cuadratico;170000;0.0425476
1;user_ids;doble;170000;0.0164181
2;user_ids;doble;170000;0.0162358
3;user_ids;doble;170000;0.0163203
4;user_ids;doble;170000;0.0161988
5;user_ids;doble;170000;0.0159198
6;user_ids;doble;170000;0.0158443
7;user_ids;doble;170000;0.0157448
8;user_ids;doble;170000;0.0158927
9;user_ids;doble;170000;0.0157958
10;user_ids;doble;170000;0.015791
11;user_ids;doble;170000;0.0159838
12;user_ids;doble;170000;0.0159622
13;user_ids;doble;170000;0.0158576
14;user_ids;doble;170000;0.0159784
15;user_ids;doble;170000;0.0158963
16;user_ids;doble;170000;0.0158712
17;user_ids;doble;170000;0.0159555
18;user_ids;doble;170000;0.0159397
19;user_ids;doble;170000;0.0158623
20;user_ids;doble;170000;0.0161225
1;user_screen_names;doble;170000;0.0558053
2;user_screen_names;doble;170000;0.0558379
3;user_screen_names;doble;170000;0.0556037
4;user_screen_names;doble;170000;0.0557715
5;user_screen_names;doble;170000;0.0557753
6;user_screen_names;doble;170000;0.0555317
7;user_screen_names;doble;170000;0.0556371
8;user_screen_names;doble;170000;0.0556602
9;user_screen_names;doble;170000;0.0557391
10;user_screen_names;doble;170000;0.0555842
11;user_screen_names;doble;170000;0.0557084
12;user_screen_names;doble;170000;0.0558667
13;user_screen_names;doble;170000;0.0557033
14;user_screen_names;doble;170000;0.0558141
15;user_screen_names;doble;170000;0.056519
16;user_screen_names;doble;170000;0.0556599
17;user_screen_names;doble;170000;0.0557658
18;user_screen_names;doble;170000;0.055526
19;user_screen_names;doble;170000;0.0559064
20;user_screen_names;doble;170000;0.0557529
1;user_ids;unordered_map;170000;0.00564761
2;user_ids;unordered_map;170000;0.00563715
3;user_ids;unordered_map;170000;0.0054938
4;user_ids;unordered_map;170000;0.00558843
5;user_ids;unordered_map;170000;0.00558592
6;user_ids;unordered_map;170000;0.00599135
7;user_ids;unordered_map;170000;0.00578057
8;user_ids;unordered_map;170000;0.00614144
9;user_ids;unordered_map;170000;0.00566911
10;user_ids;unordered_map;170000;0.00560385
11;user_ids;unordered_map;170000;0.00556288
12;user_ids;unordered_map;170000;0.00562664
13;user_ids;unordered_map;170000;0.00560929
14;user_ids;unordered_map;170000;0.0059469
15;user_ids;unordered_map;170000;0.00559487
16;user_ids;unordered_map;170000;0.00559841
17;user_ids;unordered_map;170000;0.00559109
18;user_ids;unordered_map;170000;0.00561108
19;user_ids;unordered_map;170000;0.0056224
20;user_ids;unordered_map;170000;0.00577015
1;user_screen_names;unordered_map;170000;0.00549714
2;user_screen_names;unordered_map;170000;0.00547667
3;user_screen_names;unordered_map;170000;0.0054921
4;user_screen_names;unordered_map;170000;0.00545119
5;user_screen_names;unordered_map;170000;0.0054328
6;user_screen_names;unordered_map;170000;0.00544645
7;user_screen_names;unordered_map;170000;0.00547123
8;user_screen_names;unordered_map;170000;0.00554262
9;user_screen_names;unordered_map;170000;0.00546296
10;user_screen_names;unordered_map;170000;0.00548102
11;user_screen_names;unordered_map;170000;0.00539581
12;user_screen_names;unordered_map;170000;0.00549897
13;user_screen_names;unordered_map;170000;0.00544015
14;user_screen_names;unordered_map;170000;0.00586006
15;user_screen_names;unordered_map;170000;0.00552562
16;user_screen_names;unordered_map;170000;0.00551273
17;user_screen_names;unordered_map;170000;0.00551612
18;user_screen_names;unordered_map;170000;0.00549216
19;user_screen_names;unordered_map;170000;0.00554645
20;user_screen_names;unordered_map;170000;0.00548968
1;user_ids;abierto;180000;0.00956721
2;user_ids;abierto;180000;0.00950838
3;user_ids;abierto;180000;0.00958715
4;user_ids;abierto;180000;0.00959758
5;user_ids;abierto;180000;0.00962617
6;user_ids;abierto;180000;0.00951372
7;user_ids;abierto;180000;0.00944861
8;user_ids;abierto;180000;0.0094544
9;user_ids;abierto;180000;0.00950452
10;user_ids;abierto;180000;0.00953271
11;user_ids;abierto;180000;0.00961916
12;user_ids;abierto;180000;0.00975312
13;user_ids;abierto;180000;0.00953169
14;user_ids;abierto;180000;0.00948004
15;user_ids;abierto;180000;0.00934555
16;user_ids;abierto;180000;0.00950675
17;user_ids;abierto;180000;0.00949371
18;user_ids;abierto;180000;0.00946786
19;user_ids;abierto;180000;0.0095879
20;user_ids;abierto;180000;0.00945846
1;user_screen_names;abierto;180000;0.0341783
2;user_screen_names;abierto;180000;0.034331
3;user_screen_names;abierto;180000;0.03312
4;user_screen_names;abierto;180000;0.0343297
5;user_screen_names;abierto;180000;0.0343464
6;user_screen_names;abierto;180000;0.0330395
7;user_screen_names;abierto;180000;0.034522
8;user_screen_names;abierto;180000;0.0343885
9;user_screen_names;abierto;180000;0.0342826
10;user_screen_names;abierto;180000;0.0343765
11;user_screen_names;abierto;180000;0.0331999
12;user_screen_names;abierto;180000;0.0343833
13;user_screen_names;abierto;180000;0.0344801
14;user_screen_names;abierto;180000;0.0345187
15;user_screen_names;abierto;180000;0.0346032
16;user_screen_names;abierto;180000;0.0348133
17;user_screen_names;abierto;180000;0.0349144
18;user_screen_names;abierto;180000;0.0348986
19;user_screen_names;abierto;180000;0.0348239
20;user_screen_names;abierto;180000;0.0346336
1;user_ids;lineal;180000;16.599
2;user_ids;lineal;180000;16.7381
3;user_ids;lineal;180000;16.5706
4;user_ids;lineal;180000;16.7546
5;user_ids;lineal;180000;16.5779
6;user_ids;lineal;180000;16.7638
7;user_ids;lineal;180000;16.5703
8;user_ids;lineal;180000;16.7719
9;user_ids;lineal;180000;16.6123
10;user_ids;lineal;180000;16.8221
11;user_ids;lineal;180000;16.5496
12;user_ids;lineal;180000;16.7171
13;user_ids;lineal;180000;16.595
14;user_ids;lineal;180000;16.6801
15;user_ids;lineal;180000;16.6935
16;user_ids;lineal;180000;16.7172
17;user_ids;lineal;180000;16.7331
18;user_ids;lineal;180000;16.7211
19;user_ids;lineal;180000;16.7143
20;user_ids;lineal;180000;16.7075
1;user_screen_names;lineal;180000;0.0311183
2;user_screen_names;lineal;180000;0.0311373
3;user_screen_names;lineal;180000;0.03103
4;user_screen_names;lineal;180000;0.031124
5;user_screen_names;lineal;180000;0.0310921
6;user_screen_names;lineal;180000;0.031458
7;user_screen_names;lineal;180000;0.0311442
8;user_screen_names;lineal;180000;0.0310759
9;user_screen_names;lineal;180000;0.0317681
10;user_screen_names;lineal;180000;0.0310008
11;user_screen_names;lineal;180000;0.0312663
12;user_screen_names;lineal;180000;0.0317489
13;user_screen_names;lineal;180000;0.0310872
14;user_screen_names;lineal;180000;0.0310164
15;user_screen_names;lineal;180000;0.0317922
16;user_screen_names;lineal;180000;0.0310775
17;user_screen_names;lineal;180000;0.0312742
18;user_screen_names;lineal;180000;0.0311183
19;user_screen_names;lineal;180000;0.0311948
20;user_screen_names;lineal;180000;0.0310783
1;user_ids;cuadratico;180000;30.3465
2;user_ids;cuadratico;180000;30.3618
3;user_ids;cuadratico;180000;30.465
4;user_ids;cuadratico;180000;30.4595
5;user_ids;cuadratico;180000;30.4464
6;user_ids;cuadratico;180000;30.3741
7;user_ids;cuadratico;180000;30.1281
8;user_ids;cuadratico;180000;30.0343
9;user_ids;cuadratico;180000;30.3917
10;user_ids;cuadratico;180000;30.4669
11;user_ids;cuadratico;180000;30.3531
12;user_ids;cuadratico;180000;30.4661
13;user_ids;cuadratico;180000;30.3922
14;user_ids;cuadratico;180000;30.3835
15;user_ids;cuadratico;180000;30.4826
16;user_ids;cuadratico;180000;30.4522
17;user_ids;cuadratico;180000;30.5933
18;user_ids;cuadratico;180000;30.3505
19;user_ids;cuadratico;180000;30.4036
20;user_ids;cuadratico;180000;30.5231
1;user_screen_names;cuadratico;180000;0.0451359
2;user_screen_names;cuadratico;180000;0.0466813
3;user_screen_names;cuadratico;180000;0.044297
4;user_screen_names;cuadratico;180000;0.0445438
5;user_screen_names;cuadratico;180000;0.0444232
6;user_screen_names;cuadratico;180000;0.044833
7;user_screen_names;cuadratico;180000;0.044937
8;user_screen_names;cuadratico;180000;0.0444116
9;user_screen_names;cuadratico;180000;0.0449626
10;user_screen_names;cuadratico;180000;0.0450286
11;user_screen_names;cuadratico;180000;0.0446655
12;user_screen_names;cuadratico;180000;0.0448701
13;user_screen_names;cuadratico;180000;0.0448992
14;user_screen_names;cuadratico;180000;0.0443648
15;user_screen_names;cuadratico;180000;0.0442791
16;user_screen_names;cuadratico;180000;0.0449291
17;user_screen_names;cuadratico;180000;0.045072
18;user_screen_names;cuadratico;180000;0.0447542
19;user_screen_names;cuadratico;180000;0.0448713
20;user_screen_names;cuadratico;180000;0.0446696
1;user_ids;doble;180000;0.0162683
2;user_ids;doble;180000;0.0163793
3;user_ids;doble;180000;0.016278
4;user_ids;doble;180000;0.0163759
5;user_ids;doble;180000;0.0162325
6;user_ids;doble;180000;0.0164148
7;user_ids;doble;180000;0.0165211
8;user_ids;doble;180000;0.0162999
9;user_ids;doble;180000;0.0167418
10;user_ids;doble;180000;0.0162471
11;user_ids;doble;180000;0.0161094
12;user_ids;doble;180000;0.0162046
13;user_ids;doble;180000;0.0162171
14;user_ids;doble;180000;0.0161964
15;user_ids;doble;180000;0.0163665
16;user_ids;doble;180000;0.016218
17;user_ids;doble;180000;0.0161484
18;user_ids;doble;180000;0.0161215
19;user_ids;doble;180000;0.0161176
20;user_ids;doble;180000;0.0161713
1;user_screen_names;doble;180000;0.0588298
2;user_screen_names;doble;180000;0.0588733
3;user_screen_names;doble;180000;0.0585624
4;user_screen_names;doble;180000;0.0588789
5;user_screen_names;doble;180000;0.0590209
6;user_screen_names;doble;180000;0.0586887
7;user_screen_names;doble;180000;0.0589241
8;user_screen_names;doble;180000;0.0589223
9;user_screen_names;doble;180000;0.0588498
10;user_screen_names;doble;180000;0.0589039
11;user_screen_names;doble;180000;0.0588971
12;user_screen_names;doble;180000;0.0588971
13;user_screen_names;doble;180000;0.0590255
14;user_screen_names;doble;180000;0.0590453
15;user_screen_names;doble;180000;0.058977
16;user_screen_names;doble;180000;0.0589998
17;user_screen_names;doble;180000;0.0589238
18;user_screen_names;doble;180000;0.0591479
19;user_screen_names;doble;180000;0.0589494
20;user_screen_names;doble;180000;0.0591116
1;user_ids;unordered_map;180000;0.00571277
2;user_ids;unordered_map;180000;0.00575503
3;user_ids;unordered_map;180000;0.00572541
4;user_ids;unordered_map;180000;0.00573438
5;user_ids;unordered_map;180000;0.00572323
6;user_ids;unordered_map;180000;0.005747
7;user_ids;unordered_map;180000;0.00568223
8;user_ids;unordered_map;180000;0.00653556
9;user_ids;unordered_map;180000;0.00569724
10;user_ids;unordered_map;180000;0.00565319
11;user_ids;unordered_map;180000;0.00570247
12;user_ids;unordered_map;180000;0.00582199
13;user_ids;unordered_map;180000;0.00590317
14;user_ids;unordered_map;180000;0.00575228
15;user_ids;unordered_map;180000;0.00572505
16;user_ids;unordered_map;180000;0.00576566
17;user_ids;unordered_map;180000;0.00573784
18;user_ids;unordered_map;180000;0.00582956
19;user_ids;unordered_map;180000;0.00586622
20;user_ids;unordered_map;180000;0.00577191
1;user_screen_names;unordered_map;180000;0.00571726
2;user_screen_names;unordered_map;180000;0.00574331
3;user_screen_names;unordered_map;180000;0.00567016
4;user_screen_names;unordered_map;180000;0.00571554
5;user_screen_names;unordered_map;180000;0.00561706
6;user_screen_names;unordered_map;180000;0.00566732
7;user_screen_names;unordered_map;180000;0.00576846
8;user_screen_names;unordered_map;180000;0.00576765
9;user_screen_names;unordered_map;180000;0.00571681
10;user_screen_names;unordered_map;180000;0.00565351
11;user_screen_names;unordered_map;180000;0.00572821
12;user_screen_names;unordered_map;180000;0.00562294
13;user_screen_names;unordered_map;180000;0.00570776
14;user_screen_names;unordered_map;180000;0.00561079
15;user_screen_names;unordered_map;180000;0.0057481
16;user_screen_names;unordered_map;180000;0.00672308
17;user_screen_names;unordered_map;180000;0.00566159
18;user_screen_names;unordered_map;180000;0.00559241
19;user_screen_names;unordered_map;180000;0.00570697
20;user_screen_names;unordered_map;180000;0.00568908
